"","draw","R0_em","R0_ep","G_em","G_ep","lambda_em","lambda_ep","pRep_em","pRep_ep","La_em","La_ep","matlifexp_em","matlifexp_ep","meanelexp_em","meanelexp_ep","entropyd_em","entropyd_ep","entropyk_em","entropyk_ep","gini_em","gini_ep","firstrepro_em","firstrepro_ep","longevity_em","longevity_ep","species"
"1979",NA,0.0878885572365545,0.119321114488788,3.39733480923238,4.03937288067424,0.488819129057157,0.59078464351671,0.218278825578977,0.210275490117301,2,2,-0.695646527623409,-0.62600367306109,1.30435347237659,1.37399632693891,1.26213986599412,1.74600808603393,0.455682668323018,0.595988584916424,0,0,3.01341611171764,2.79853854070656,4,6,"FESU"
"1980",NA,1.36055854727402,0.944893569907457,3.35711251615303,5.70542455002832,1.0960516639661,0.990114260341457,0.486246261977671,0.558410572976461,2,2,0.300968846430491,1.68019021128106,2.30096884643049,3.68019021128106,1.6995759414726,2.37009255522587,0.862497991576942,1.04268782897097,0,0,2.43189949554523,2.17503225007548,11,19,"FESU"
"1981",NA,0.14886664216011,0.397018407505019,3.58813601337536,4.66656017119691,0.588114310505771,0.820406117640889,0.324442692907786,0.332836316206201,2,2,-0.441727327423763,-0.237033851912825,1.55827267257624,1.76296614808718,1.43371235564352,2.11762707342887,0.603055026921801,0.805051339354909,0,0,2.26469785838953,2.54437675568838,5,9,"FESU"
"1982",NA,0.366921685713837,0.221020188731651,3.21159630245164,3.41221800493273,0.731847342752396,0.642504640714511,0.338401727549174,0.227083134656784,2,2,-0.414337546707221,-0.616903480952073,1.58566245329278,1.38309651904793,1.63079389364035,1.55356604507084,0.631689023381607,0.568516616209846,0,0,2.48092630685983,2.28752128832757,6,5,"FESU"
"1983",NA,0.266963534650682,0.703308132698652,3.20799970912178,5.14497237441703,0.662541647397471,0.933878846317873,0.375952468167037,0.465568418741097,2,2,-0.286117056115263,0.477853435584856,1.71388294388474,2.47785343558486,1.57891076747602,2.299921438803,0.661560741931583,0.961333660686855,0,0,3.04351540601884,2.80682387742445,6,13,"FESU"
"1984",NA,0.0953648791286036,0.30524466606418,2.86599261297948,5.02802680768249,0.440442262982736,0.789776383654695,0.248565489079273,0.356207804306966,2,2,-0.61156272451917,-0.0645356551200122,1.38843727548083,1.93546434487999,1.53391244952295,2.13559210763644,0.544022036327726,0.855300912348286,0,0,2.43796457944307,2.44070566400782,5,9,"FESU"
"1985",NA,0.175288281322559,0.572524295713128,3.21929504105393,4.24918789453086,0.582222812053122,0.876999695388345,0.298375979095037,0.398672317921124,2,2,-0.502122306353686,0.113607589806352,1.49787769364631,2.11360758980635,1.45501826552586,2.04248738039589,0.590171065083496,0.882871864494354,0,0,2.72156384401312,2.67048199947817,5,10,"FESU"
"1986",NA,0.146435397162677,0.342519573257813,3.0124010751054,3.57312903218585,0.528478038435651,0.740924430162426,0.199992563894414,0.280071895099352,2,2,-0.720700906705997,-0.441523361260018,1.279299093294,1.55847663873998,1.24675200985917,1.8333851281267,0.450933076332497,0.706023847916553,0,0,2.85001384527422,2.69929782666213,4,7,"FESU"
"1987",NA,0.409788113927138,0.910786186398151,6.06871890916935,5.30246926487836,0.863292075705184,0.982531062701809,0.444429150405389,0.422761165696046,2,2,0.23713474110525,0.43508304325954,2.23713474110525,2.43508304325954,2.2726439331687,2.23185300512361,0.944537007183965,1.02003879108232,0,0,2.30446038018188,2.53288416593518,13,14,"FESU"
"1988",NA,0.2307365493313,0.413878925739497,2.83713839324306,3.33802619814676,0.596374437761601,0.767756643275817,0.291774012169727,0.275346144190091,2,2,-0.552562267512912,-0.445465660977906,1.44743773248709,1.55453433902209,1.40263681763345,1.82867304250954,0.552268732875818,0.703384780218894,0,0,2.49459711643212,2.69515400428181,5,7,"FESU"
"1989",NA,0.0637250991781038,0.729562135990095,2.15681921165191,4.26699719976804,0.27901251776015,0.928768996083756,0.0980559540313925,0.311948741059851,2,2,-0.887244090969546,-0.260816407296045,1.11275590903045,1.73918359270396,1.0072461022863,1.96071954251171,0.264420983516607,0.796747701199775,0,0,2.93749206408521,2.72229249515842,3,8,"FESU"
"1990",NA,0.349503580624221,1.06429523728062,2.61723888605655,3.6347823323051,0.669207905058126,1.01729127640508,0.241075251957966,0.328880152307164,2,2,-0.631958092365351,-0.264055340242735,1.36804190763465,1.73594465975726,1.39573359030993,1.7658787014454,0.529991864144025,0.770692448127106,0,0,3.33202072748579,2.8831793609045,5,8,"FESU"
"1991",NA,0.118410983795099,0.327776461822301,3.92625337499347,3.7865897381933,0.580760257477192,0.744850293665884,0.302238354631861,0.278227031502085,2,2,-0.529153287564524,-0.419484210777656,1.47084671243548,1.58051578922234,1.49335081843627,1.88282292553835,0.559582641958193,0.722467775894205,0,0,2.08139680046773,2.12215207414798,5,7,"FESU"
"1992",NA,0.506455826317008,0.206229298642637,4.62626850401094,3.98794009488741,0.863246076249954,0.673083933359907,0.482570317455266,0.296578021225961,2,2,0.194728665719613,-0.368117524023374,2.19472866571961,1.63188247597663,2.10337855907891,1.8522113847837,0.857109476943436,0.732350754103233,0,0,2.41895529158884,2.14600534011009,11,7,"FESU"
"1993",NA,0.583659715669487,0.474391586213419,7.87351891339016,5.26172309419304,0.933900075169472,0.867859149257866,0.588853016073095,0.437094985831376,2,2,1.56099756199145,0.588612461218738,3.56099756199145,2.58861246121874,2.70927956288492,2.30609633460341,1.16773751298586,1.02226747184228,0,0,2.29474665660619,2.33631648876619,24,14,"FESU"
"1994",NA,0.0903036495055026,0.0815158400256224,2.89653623358255,3.73545610029128,0.435981197118667,0.511133236696512,0.152167274435399,0.176035945786566,2,2,-0.812944554498597,-0.733311322069353,1.1870554455014,1.26668867793064,0.899218697691311,1.27620074075502,0.348606828646009,0.467408030971352,0,0,3.37622361995077,2.94479435222861,3,4,"FESU"
